CODE_UIC;LIBELLE;FRET;VOYAGEURS;CODE_LIGNE;RG_TRONCON;PK;COMMUNE;DEPARTEMENT;IDRESEAU;IDGAIA;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO
87324335;Hirson-Écoles;N;O;267000;2;120+716;HIRSON;AISNE;87279;c0179834-f312-11e3-90ff-015864e0362d;778040.0181000009;6981723.247699998;4.086000106405374;49.92932208305819;49.9293220831,4.08600010641
87444315;Serquigny;N;O;366000;1;148+890;SERQUIGNY;EURE;6831;d9e0a67e-6667-11e3-89ff-01f464e0362d;533511.0160999969;6892175.8444;0.7196371055957761;49.107763354771386;49.1077633548,0.719637105596
87756304;Villeneuve-Loubet-Plage;N;O;930000;1;209+230;VILLENEUVE-LOUBET;ALPES-MARITIMES;7251;e19e38b8-19bf-11e5-a6ff-01fc64e0362d;1033600.0508000031;6289902.893300001;7.1343088927484715;43.6295556593794;43.6295556594,7.13430889275
87783647;Bagnols-Chadenet;N;O;723000;1;658+928;CHADENET;LOZERE;3056;d98ab0ac-6667-11e3-89ff-01f464e0362d;749930.0342999995;6381259.1875;3.628354122404666;44.528613895562785;44.5286138956,3.6283541224
87694646;Ciry-le-Noble;O;O;769000;1;085+624;CIRY-LE-NOBLE;SAONE-ET-LOIRE;3725;d9e5a578-6667-11e3-89ff-01f464e0362d;799472.132600002;6612375.5999;4.299610871448938;46.604063976569954;46.6040639766,4.29961087145
87586495;Sauveterre-la-Lémance;N;O;631000;1;593+993;SAUVETERRE-LA-LÉMANCE;LOT-ET-GARONNE;6782;d9c9c0f8-6667-11e3-89ff-01f464e0362d;542182.550499998;6389808.333900001;1.011584531057868;44.589475761347316;44.5894757613,1.01158453106
87784439;Lapradelle;O;N;676000;1;420+415;PUILAURENS;AUDE;4740;d9c69fc6-6667-11e3-89ff-01f464e0362d;643749.6017000005;6190378.877900001;2.313008818752499;42.81070782254279;42.8107078225,2.31300881875
87694851;St-Agnan;N;O;770000;1;046+647;SAINT-AGNAN;SAONE-ET-LOIRE;6353;d9ae1268-6667-11e3-89ff-01f464e0362d;767423.0344000012;6600537.5284;3.879207864973599;46.50146020099201;46.501460201,3.87920786497
87751107;Marseille-Prado;O;N;937000;1;003+238;MARSEILLE;BOUCHES-DU-RHONE;5396;e5513466-6667-11e3-a7ff-01f464e0362d;894869.0581;6245133.982299998;5.399603345623433;43.27873141561914;43.2787314156,5.39960334562
87713263;Semur-en-Auxois;O;N;757000;1;262+325;SEMUR-EN-AUXOIS;COTE-D'OR;6811;d9ada57a-6667-11e3-89ff-01f464e0362d;801043.2994000018;6710619.0940999985;4.341946096567425;47.48820611970223;47.4882061197,4.34194609657
87474015;Dirinon Loperhet;O;O;470000;1;758+175;LOPERHET;FINISTERE;3962;d9ce0b94-6667-11e3-89ff-01f464e0362d;161431.41669999808;6835129.2533;-4.285642326605409;48.392685659283;48.3926856593,-4.28564232661
87486324;Bournezeau;N;O;525000;1;057+649;BOURNEZEAU;VENDEE;3345;c113c45a-f312-11e3-90ff-015864e0362d;380659.1599000022;6625273.460900001;-1.177611060410452;46.651488845185106;46.6514888452,-1.17761106041
87756767;La Trinité-Victor;N;O;945000;1;006+906;TRINITE (LA );ALPES-MARITIMES;4777;d98991ca-6667-11e3-89ff-01f464e0362d;1047215.4470999986;6303247.4978;7.31173826394573;43.74291187963876;43.7429118796,7.31173826395
87681353;Grand-Bourg;N;O;745000;1;027+591;RIS-ORANGIS;ESSONNE;4342;d9877f02-6667-11e3-89ff-01f464e0362d;658484.3373999968;6838769.625700001;2.436442788684933;48.64776920839134;48.6477692084,2.43644278868
87481408;Vertou;O;O;530000;1;006+921;VERTOU;LOIRE-ATLANTIQUE;7178;d944a474-6667-11e3-89ff-01f464e0362d;361089.1328999996;6685808.9087000005;-1.4779607078099422;47.18605510217721;47.1860551022,-1.47796070781
87485037;Dompierre-sur-Mer;O;N;530000;1;172+163;DOMPIERRE-SUR-MER;CHARENTE-MARITIME;8140;e53ce704-6667-11e3-a7ff-01f464e0362d;386367.424999997;6571970.2969;-1.067185077641479;46.17485152655725;46.1748515266,-1.06718507764
87141218;Bayon;N;O;042000;1;014+994;VIRECOURT;MEURTHE-ET-MOSELLE;3115;29840e58-dfbc-11e3-a2ff-01a464e0362d;945556.8492000028;6823805.274;6.322868633344423;48.468006065186245;48.4680060652,6.32286863334
87611376;Cintegabelle;O;O;672000;1;039+843;CINTEGABELLE;HAUTE-GARONNE;3722;c0e906f2-f312-11e3-90ff-015864e0362d;579900.5249999985;6246245.343600001;1.5205650372592059;43.305245269871435;43.3052452699,1.52056503726
87613471;Laguépie;N;O;718000;1;299+822;LAGUÉPIE;TARN-ET-GARONNE;4816;e01dbec0-19bf-11e5-82ff-01fc64e0362d;617555.5511000007;6339034.973999999;1.969434332013385;44.14547882529991;44.1454788253,1.96943433201
87474098;Quimper;O;O;470000;1;684+794;QUIMPER;FINISTERE;6189;d984bfe4-6667-11e3-89ff-01f464e0362d;171702.3526000008;6789795.6483;-4.092523298697385;47.99486837141209;47.9948683714,-4.0925232987
87673632;Jatxou;N;O;660000;1;211+485;USTARITZ;PYRENEES-ATLANTIQUES;4516;c0c555fe-f312-11e3-90ff-015864e0362d;339885.3326999992;6264794.668000001;-1.444737218362545;43.39103536760935;43.3910353676,-1.44473721836
87718056;Devecey;O;N;856000;1;418+399;DEVECEY;DOUBS;9282;d9cec0cc-6667-11e3-89ff-01f464e0362d;926939.5702000037;6696006.455200002;6.00540935531408;47.325510275285886;47.3255102753,6.00540935531
87342014;Arras;O;O;274100;1;000+000;;;2942;d9748982-6667-11e3-89ff-01f464e0362d;;;;;
87715136;Frasne;N;O;875000;1;437+151;;;4226;d9b29ac0-6667-11e3-89ff-01f464e0362d;;;;;
87295337;Ferrière-la-Grande;O;N;240000;1;089+509;;;4143;e5408a6e-6667-11e3-a7ff-01f464e0362d;;;;;
87543009;Orléans;O;O;569000;1;121+050;ORLEANS;LOIRET;5870;d9bc9d5e-6667-11e3-89ff-01f464e0362d;618178.4937999994;6756985.3363999985;1.9047597010918702;47.90815419279802;47.9081541928,1.90475970109
87613422;Rodez;O;O;736000;1;495+495;;;6274;29665db4-dfbc-11e3-a2ff-01a464e0362d;;;;;
87118091;St-Mesmin;O;N;001000;1;146+996;SAINT-MESMIN;AUBE;8308;e192c96e-19bf-11e5-a6ff-01fc64e0362d;768451.8913000003;6815777.658399999;3.925519860644857;48.4386665687972;48.4386665688,3.92551986064
87396564;Écommoy;N;O;561000;1;312+260;ÉCOMMOY;SARTHE;8936;e037fe62-19bf-11e5-82ff-01fc64e0362d;495689.8299999982;6750658.1237;0.269004604981869;47.82451649086021;47.8245164909,0.269004604982
87683102;Villeneuve-la-Guyard;N;O;830000;1;089+198;VILLENEUVE-LA-GUYARD;YONNE;7248;e124b422-19bf-11e5-a6ff-01fc64e0362d;705220.3355000019;6804744.0044;3.070452872854255;48.342988618490054;48.3429886185,3.07045287285
87757724;Grasse;N;O;944000;1;019+200;GRASSE;ALPES-MARITIMES;9436;d9dd5e72-6667-11e3-89ff-01f464e0362d;1016705.5891000032;6291719.2346;6.926408069117249;43.653633316487756;43.6536333165,6.92640806912
87413542;Fécamp;O;O;359000;1;221+921;FECAMP;SEINE-MARITIME;4131;29e6738a-dfbc-11e3-a2ff-01a464e0362d;510688.89829999954;6965427.6818;0.373905831468863;49.75946346406018;49.7594634641,0.373905831469
87116012;Gretz-Armainvilliers;O;O;002000;1;038+321;GRETZ-ARMAINVILLIERS;SEINE-ET-MARNE;4369;29171654-dfbc-11e3-a2ff-01a464e0362d;680095.4755999967;6849444.693700001;2.72930435756889;48.74481144043109;48.7448114404,2.72930435757
87545202;St-Michel-sur-Orge;N;O;570000;1;028+047;SAINT-MICHEL-SUR-ORGE;ESSONNE;6602;e158ae9e-19bf-11e5-a6ff-01fc64e0362d;648942.7172999978;6837311.2258;2.30709915778822;48.633968645205;48.6339686452,2.30709915779
87756056;Nice-Ville;N;O;945000;1;000+000;NICE;ALPES-MARITIMES;5786;e0270d26-19bf-11e5-82ff-01fc64e0362d;1043577.8887000009;6298906.360300001;7.263747090810244;43.7056827309681;43.705682731,7.26374709081
87545707;Voves;O;O;550000;1;099+003;VOVES;EURE-ET-LOIR;7334;d9b08fe0-6667-11e3-89ff-01f464e0362d;597782.8611000031;6798085.515700001;1.622200291347836;48.27507793157768;48.2750779316,1.62220029135
87276758;Nointel-Mours;N;O;325000;1;033+926;NOINTEL;VAL-D'OISE;5810;28ebc276-dfbc-11e3-a2ff-01a464e0362d;647490.257100001;6892772.3226;2.280531071997477;49.13259144140239;49.1325914414,2.280531072
87597054;Ste-Lizaigne;N;O;590000;2;230+086;MIGNY;INDRE;6716;c0aee252-f312-11e3-90ff-015864e0362d;626413.0195999965;6656698.573600002;2.031438251809696;47.006449977445364;47.0064499774,2.03143825181
87696898;Entrains;O;N;753000;1;252+022;ENTRAINS-SUR-NOHAIN;NIEVRE;4046;c0f059c2-f312-11e3-90ff-015864e0362d;719674.8311000019;6707178.429000001;3.261172544500062;47.46467046023842;47.4646704602,3.2611725445
87116111;Chelles-Gournay;N;O;070000;1;018+310;CHELLES;SEINE-ET-MARNE;3685;e17c99c8-19bf-11e5-a6ff-01fc64e0362d;669392.2893999964;6863872.588300001;2.582709500637213;48.87414942148909;48.8741494215,2.58270950064
87641423;Volvic;O;O;709000;1;415+414;VOLVIC;PUY-DE-DOME;7322;7be75a46-5bc1-11e4-b3ff-01ac64e0362d;699897.5231000036;6529790.331999999;2.99867906229565;45.86777595338548;45.8677759534,2.9986790623
87732008;Vichy;O;O;786000;1;000+000;VICHY;ALLIER;7197;d9d2dd94-6667-11e3-89ff-01f464e0362d;733157.0763000026;6559045.013099998;3.429444756018405;46.13039995182778;46.1303999518,3.42944475602
87287169;Marquette;N;O;296000;1;008+102;MARQUETTE-LEZ-LILLE;NORD;5383;dff130f4-19bf-11e5-82ff-01fc64e0362d;703600.7377000004;7063958.120900001;3.050847763052259;50.67247143779372;50.6724714378,3.05084776305
87214247;Barr;N;O;111000;1;017+434;BARR;BAS-RHIN;3094;d9955f90-6667-11e3-89ff-01f464e0362d;1029696.2006999999;6820751.2502;7.456999566070088;48.40328808516546;48.4032880852,7.45699956607
87592378;La Souterraine;O;O;590000;2;342+063;LA SOUTERRAINE;CREUSE;4766;d99a5d90-6667-11e3-89ff-01f464e0362d;583710.3742000014;6572430.822799999;1.490691444529265;46.241740737278604;46.2417407373,1.49069144453
87118810;Estissac;O;N;006000;3;110+278;ESTISSAC;AUBE;8318;d9cbd5f0-6667-11e3-89ff-01f464e0362d;759532.9644000009;6797408.207899999;3.802414541228781;48.274286236155824;48.2742862362,3.80241454123
87615195;Albi-Madeleine;O;O;736000;1;415+273;ALBI;TARN;2838;e13a6ebc-19bf-11e5-a6ff-01fc64e0362d;631032.0232999995;6315888.116799999;2.141024616633944;43.938620340854015;43.9386203409,2.14102461663
87694620;Montceau-les-Mines;O;O;769000;1;094+921;MONTCEAU-LES-MINES;SAONE-ET-LOIRE;5591;d9878caa-6667-11e3-89ff-01f464e0362d;804051.2597000003;6619833.3737;4.361105316071837;46.67051156636181;46.6705115664,4.36110531607
87574194;Mer;O;O;570000;2;160+270;MER;LOIR-ET-CHER;5451;d9432372-6667-11e3-89ff-01f464e0362d;587989.2153000012;6735010.295699999;1.5063016730769752;47.70594751317863;47.7059475132,1.50630167308
87543090;Angerville;N;O;570000;1;074+416;ANGERVILLE;ESSONNE;2888;c0eccfc0-f312-11e3-90ff-015864e0362d;626080.5317000002;6801581.872400001;2.002985423153945;48.31036081579418;48.3103608158,2.00298542315
87212431;Seltz;N;O;145000;1;045+196;SELTZ;BAS-RHIN;6808;d9c977a8-6667-11e3-89ff-01f464e0362d;1073522.8475999981;6878362.261599999;8.098150966382955;48.896706059777365;48.8967060598,8.09815096638
87592725;Nexon;N;O;611000;1;421+193;NEXON;HAUTE-VIENNE;5781;c0be081c-f312-11e3-90ff-015864e0362d;558238.5442000031;6511783.7195999995;1.17835918654249;45.690902962010014;45.690902962,1.17835918654
87611616;Foix;O;O;672000;1;082+183;FOIX;ARIEGE;4173;c0d118b6-f312-11e3-90ff-015864e0362d;586248.8601000011;6208812.342099998;1.6068841710125632;42.96964899731326;42.9696489973,1.60688417101
87276535;Valmondois;N;O;329000;1;036+806;BUTRY-SUR-OISE;VAL-D'OISE;7093;d9980d28-6667-11e3-89ff-01f464e0362d;641712.1014999971;6888264.558800001;2.201990239256097;49.09156460439162;49.0915646044,2.20199023926
87271411;Aulnay-sous-Bois;N;O;229000;1;014+414;AULNAY-SOUS-BOIS;SEINE-SAINT-DENIS;2992;d98e2e5e-6667-11e3-89ff-01f464e0362d;662931.1000000015;6870366.611099999;2.49405573485563;48.932208386386094;48.9322083864,2.49405573486
87615286;Carcassonne;O;O;640000;1;347+282;CARCASSONNE;AUDE;3483;e15263e2-19bf-11e5-a6ff-01fc64e0362d;647395.2325000018;6235666.859200001;2.3529992613343103;43.21826988487496;43.2182698849,2.35299926133
87142497;Damblain;N;O;035000;1;036+941;DAMBLAIN;VOSGES;3914;e021118c-19bf-11e5-82ff-01fc64e0362d;897721.2911999971;6780374.0612;5.656347039138558;48.09380678341434;48.0938067834,5.65634703914
87597708;Busseau-sur-Creuse;N;O;702000;1;389+756;AHUN;CREUSE;3442;c0e927d2-f312-11e3-90ff-015864e0362d;624623.266400002;6558603.077199999;2.023844364955577;46.12303673780821;46.1230367378,2.02384436496
87734715;St-Vincent-le-Château;N;O;798000;1;068+206;SAINT-VINCENT;HAUTE-LOIRE;6698;d9cf615e-6667-11e3-89ff-01f464e0362d;772204.3407000005;6450505.172600001;3.918787654113014;45.1500603674364;45.1500603674,3.91878765411
87313049;Longueau;O;O;232000;1;147+298;BOVES;SOMME;5214;29d80350-dfbc-11e3-a2ff-01a464e0362d;653733.2426000014;6973941.920299999;2.357010088263057;49.86254930061453;49.8625493006,2.35701008826
87313049;Longueau;O;O;272000;1;125+971;LONGUEAU;SOMME;5214;29d80350-dfbc-11e3-a2ff-01a464e0362d;653379.998999998;6974155.0143;2.35207682316365;49.86443764839586;49.8644376484,2.35207682316
87611368;Saverdun;N;O;672000;1;048+376;SAVERDUN;ARIEGE;6785;d99c3194-6667-11e3-89ff-01f464e0362d;583836.933799997;6238849.409400001;1.5706935050056932;43.2393788222438;43.2393788222,1.57069350501
87213686;Hoerdt;N;O;146000;1;007+193;HOERDT;BAS-RHIN;4455;d985c1a6-6667-11e3-89ff-01f464e0362d;1051527.873800002;6855415.366999999;7.7797685201344;48.70309760982452;48.7030976098,7.77976852013
87491266;Cubzac-les-Ponts;N;O;500000;2;593+293;CUBZAC-LES-PONTS;GIRONDE;3897;e038f82c-19bf-11e5-82ff-01fc64e0362d;427405.40829999745;6436407.987300001;-0.45879842812797106;44.9731491953204;44.9731491953,-0.458798428128
87595777;St-Cyprien-en-Dordogne;N;O;628000;1;571+740;SAINT-CYPRIEN;DORDOGNE;8160;e121e9a4-19bf-11e5-a6ff-01fc64e0362d;545476.1472000033;6420153.364799999;1.043594147913342;44.86332595028344;44.8633259503,1.04359414791
87491290;Loulay;N;O;500000;1;450+644;LOULAY;CHARENTE-MARITIME;5242;d9485ad0-6667-11e3-89ff-01f464e0362d;429297.3029000014;6555301.317000002;-0.5016804695342351;46.04344123732778;46.0434412373,-0.501680469534
87595165;Château-l'Évêque;N;O;611000;1;491+159;CHÂTEAU-L'ÉVÊQUE;DORDOGNE;3643;e175e388-19bf-11e5-a6ff-01fc64e0362d;518658.68119999766;6463228.478700001;0.688278412544715;45.24450264334011;45.2445026433,0.688278412545
87543116;St-Cyr-en-Val-La Source;O;O;590000;2;133+133;SAINT-CYR-EN-VAL;LOIRET;6417;e03092c6-19bf-11e5-82ff-01fc64e0362d;621252.2078000009;6747137.5504;1.9476552986342601;47.81990993370836;47.8199099337,1.94765529863
87713537;Corgoloin;N;O;830000;1;342+595;CORGOLOIN;COTE-D'OR;3815;d9a7c8f2-6667-11e3-89ff-01f464e0362d;845429.7111999989;6666627.703899998;4.917058362420628;47.084012893430376;47.0840128934,4.91705836242
87387092;Bueil;N;O;370000;1;029+805;BUEIL;EURE;3433;296892a4-dfbc-11e3-a2ff-01a464e0362d;585972.605899997;6870580.430300001;1.44379094005207;48.92509435202495;48.925094352,1.44379094005
87575365;St-Saviol;O;O;570000;3;388+044;SAINT-SAVIOL;VIENNE;6671;dff520ae-19bf-11e5-82ff-01fc64e0362d;485298.924999997;6564583.1614000015;0.21782463546340203;46.14701859092328;46.1470185909,0.217824635463
87296467;Origny-Ste-Benoite;O;N;242626;1;022+193;ORIGNY-SAINTE-BENOITE;AISNE;8608;e1abed9a-19bf-11e5-a6ff-01fc64e0362d;734970.137000002;6971205.938499998;3.485766395828435;49.838695917618736;49.8386959176,3.48576639583
87141150;Lunéville;O;O;067000;1;385+178;LUNEVILLE;MEURTHE-ET-MOSELLE;5275;a30b20ee-9248-11e3-a2ff-010c64e0362d;958628.6677000001;6837754.149099998;6.507909873095554;48.588284294722406;48.5882842947,6.5079098731
87342659;Arras-Meaulens;O;N;274100;1;002+022;;;8017;e54e1d2e-6667-11e3-a7ff-01f464e0362d;;;;;
87213165;Obermodern;N;O;160000;1;018+605;OBERMODERN-ZUTZENDORF;BAS-RHIN;5842;29bbc258-dfbc-11e3-a2ff-01a464e0362d;1033538.2609999999;6869879.3237;7.547027621205904;48.84250786767418;48.8425078677,7.54702762121
87192039;Metz-Ville;O;O;174000;1;000+000;;;5484;293fac44-dfbc-11e3-a2ff-01a464e0362d;;;;;
87116632;Lizy-sur-Ourcq;O;O;072000;1;059+852;LIZY-SUR-OURCQ;SEINE-ET-MARNE;5192;d9b11c06-6667-11e3-89ff-01f464e0362d;702330.635300003;6880210.699499998;3.031864920341823;49.02179218810581;49.0217921881,3.03186492034
87611947;Lalande-Église;N;O;640000;1;252+000;TOULOUSE;HAUTE-GARONNE;4824;c0835c4a-f312-11e3-90ff-015864e0362d;573224.9543000013;6284188.756900001;1.429055927697944;43.645392206401745;43.6453922064,1.4290559277
87193177;Bouzonville;O;O;176000;1;000+000;;;3357;e13ae51a-19bf-11e5-a6ff-01fc64e0362d;;;;;
87313213;Boves;N;O;232000;1;143+332;BOVES;SOMME;3358;29c6b26a-dfbc-11e3-a2ff-01a464e0362d;656675.8312999979;6972129.607700001;2.398094911803031;49.8464769166293;49.8464769166,2.3980949118
87757666;Juan-les-Pins;N;O;930000;1;202+318;ANTIBES;ALPES-MARITIMES;4539;29c63dc2-dfbc-11e3-a2ff-01a464e0362d;1032105.4064000025;6283308.502700001;7.111567791255564;43.57100443921534;43.5710044392,7.11156779126
87615526;Labruguière;N;O;737000;1;373+993;LABRUGUIÈRE;TARN;4805;29c5d518-dfbc-11e3-a2ff-01a464e0362d;640124.0438999981;6271768.671399999;2.259409368459538;43.54246190538588;43.5424619054,2.25940936846
87581751;Pessac;N;O;586306;1;006+897;;;5976;d9a1b1d8-6667-11e3-89ff-01f464e0362d;;;;;
87415505;Beuzeville (Eure);O;N;375000;1;183+791;BEUZEVILLE;EURE;3217;e548d578-6667-11e3-a7ff-01f464e0362d;507531.64829999954;6918925.8422;0.351767748483087;49.34084248565304;49.3408424857,0.351767748483
87271411;Aulnay-sous-Bois;N;O;958000;1;007+871;AULNAY-SOUS-BOIS;SEINE-SAINT-DENIS;2992;d98e2e5e-6667-11e3-89ff-01f464e0362d;663133.8394000009;6870336.774300002;2.496825394762121;48.93195173138219;48.9319517314,2.49682539476
87682302;Montereau;O;O;830000;1;078+627;MONTEREAU-FAULT-YONNE;SEINE-ET-MARNE;5602;d98782a4-6667-11e3-89ff-01f464e0362d;695652.5727000013;6808832.216699999;2.941286736785207;48.37977615028311;48.3797761503,2.94128673679
87672337;Peyrehorade;N;O;650000;1;287+827;PEYREHORADE;LANDES;5986;d98c6232-6667-11e3-89ff-01f464e0362d;367461.09629999846;6280635.474399999;-1.115201805409079;43.5467837212579;43.5467837213,-1.11520180541
87191692;Homécourt;N;O;085000;1;329+502;HOMÉCOURT;MEURTHE-ET-MOSELLE;4460;29e8044a-dfbc-11e3-a2ff-01a464e0362d;918385.8425000012;6906201.307700001;5.997872241481719;49.21819984213956;49.2181998421,5.99787224148
87618058;Pommevic;N;O;640000;1;164+700;POMMEVIC;TARN-ET-GARONNE;6048;e1b0a67c-19bf-11e5-a6ff-01fc64e0362d;534420.1281000003;6335871.914900001;0.9316230643345311;44.102332049703115;44.1023320497,0.931623064335
87697292;Épinay-sur-Seine TT;N;O;960000;1;044+881;EPINAY-SUR-SEINE;SEINE-SAINT-DENIS;171219;35209588-0d53-11e6-8dff-016064e0362d;648872.6599000022;6872926.5198;2.301875276622173;48.95426384411057;48.9542638441,2.30187527662
87713412;Dole;O;O;850000;1;360+535;DOLE;JURA;3972;d9422e48-6667-11e3-89ff-01f464e0362d;888726.1084999964;6669229.25;5.488538671427538;47.09655306427534;47.0965530643,5.48853867143
87682278;Moret-Veneux-les-Sablons;N;O;750000;1;066+780;VENEUX-LES-SABLONS;SEINE-ET-MARNE;5673;d9c9f6ac-6667-11e3-89ff-01f464e0362d;685139.6150999963;6808662.221900001;2.799312433561004;48.37809139318291;48.3780913932,2.79931243356
87281501;Wizernes;O;N;310000;1;073+022;WIZERNES;PAS-DE-CALAIS;7364;e53eef50-6667-11e3-a7ff-01f464e0362d;645447.6925999969;7067883.0262;2.229123687212228;50.70531256788087;50.7053125679,2.22912368721
87755330;Solliès-Pont;N;O;930000;1;083+808;SOLLIES-PONT;VAR;6869;e1a2e686-19bf-11e5-a6ff-01fc64e0362d;947763.5709000006;6237332.366300002;6.046659633633765;43.19218999615403;43.1921899962,6.04665963363
87571414;Veigné;N;O;594000;1;253+514;VEIGNÉ;INDRE-ET-LOIRE;9036;d9e59b94-6667-11e3-89ff-01f464e0362d;528800.700000003;6690365.705200002;0.734442350054996;47.2915030694559;47.2915030695,0.734442350055
87393470;Marchezais-Broué;O;O;395000;1;069+388;MARCHEZAIS;EURE-ET-LOIR;5354;296b5820-dfbc-11e3-a2ff-01a464e0362d;590763.4272999987;6853051.0233;1.513661379138585;48.7683066391684;48.7683066392,1.51366137914
87715102;Andelot;O;O;878000;1;000+000;ANDELOT-EN-MONTAGNE;JURA;2880;e003a428-19bf-11e5-82ff-01fc64e0362d;922475.8633999974;6643919.259500001;5.920846203868465;46.8584024088421;46.8584024088,5.92084620387
87381590;Mantes-Station;N;O;340000;1;056+108;MANTES-LA-VILLE;YVELINES;5343;c0af3d0e-f312-11e3-90ff-015864e0362d;606002.2343999967;6876700.561900001;1.7157372027681381;48.983359638519275;48.9833596385,1.71573720277
87144683;St-Michel-sur-Meurthe;N;O;067000;1;428+764;SAINT-MICHEL-SUR-MEURTHE;VOSGES;6601;d99c16c8-6667-11e3-89ff-01f464e0362d;988080.5675999969;6810038.3741;6.888269113458193;48.326815836952974;48.326815837,6.88826911346
87586164;Bon-Encontre;O;N;640000;1;140+699;BOÉ;LOT-ET-GARONNE;3282;d948dc9a-6667-11e3-89ff-01f464e0362d;513026.9060000032;6344506.1415;0.6613386135390491;44.17464245325543;44.1746424533,0.661338613539
87755009;Toulon;N;O;930000;1;066+982;TOULON;VAR;7003;28f636ee-dfbc-11e3-a2ff-01a464e0362d;938520.2541000023;6229906.127500001;5.929717733657508;43.12858683541123;43.1285868354,5.92971773366
87673251;Saubusse-les-Bains;N;O;655000;1;161+919;SAUBUSSE;LANDES;6770;e156a484-19bf-11e5-a6ff-01fc64e0362d;362068.81650000066;6293545.5934999995;-1.190278050445024;43.66023352899588;43.660233529,-1.19027805045
87597740;Lavaufranche;O;O;702000;1;355+603;LAVAUFRANCHE;CREUSE;4889;e15dc246-19bf-11e5-a6ff-01fc64e0362d;643854.1388000026;6580411.5967999995;2.270264486589524;46.3212777096265;46.3212777096,2.27026448659
87214502;Lingolsheim;N;O;110000;1;005+205;LINGOLSHEIM;BAS-RHIN;5186;29a2db64-dfbc-11e3-a2ff-01a464e0362d;1045024.4513000026;6839019.939399999;7.678357318550331;48.5593871311156;48.5593871311,7.67835731855
87394437;Illiers-Combray;O;O;500000;1;112+148;ILLIERS-COMBRAY;EURE-ET-LOIR;4485;c03eccc4-f312-11e3-90ff-015864e0362d;569874.4003999978;6801880.9476;1.244991738182824;48.30423923863092;48.3042392386,1.24499173818
87586651;Tonneins;N;O;640000;1;095+931;TONNEINS;LOT-ET-GARONNE;6996;2944f114-dfbc-11e3-a2ff-01a464e0362d;486111.15339999646;6369605.303399999;0.314244433660329;44.392745967827516;44.3927459678,0.31424443366
87775882;St-Gilles-du-Gard;O;N;820000;1;017+186;SAINT-GILLES;GARD;6492;d99f51c4-6667-11e3-89ff-01f464e0362d;815500.9786999971;6286819.829599999;4.431863732269444;43.67099106868398;43.6709910687,4.43186373227
87597740;Lavaufranche;O;O;699000;1;348+873;LAVAUFRANCHE;CREUSE;4889;e15dc246-19bf-11e5-a6ff-01fc64e0362d;643927.7282999977;6580618.890500002;2.2711960188131313;46.323150373175736;46.3231503732,2.27119601881
87142000;Chaumont;O;O;001000;1;261+821;CHAUMONT;HAUTE-MARNE;3669;d9da7f04-6667-11e3-89ff-01f464e0362d;858803.4576999992;6780944.593600001;5.133986303109479;48.10955951443156;48.1095595144,5.13398630311
87175257;Commercy;O;O;070000;1;294+011;COMMERCY;MEUSE;3785;29053042-dfbc-11e3-a2ff-01a464e0362d;890226.1594000012;6854875.937399998;5.588524217206084;48.76592141350516;48.7659214135,5.58852421721
87696328;Moulins-sur-Allier;O;O;770000;1;000+000;YZEURE;ALLIER;5692;c0210eb6-f312-11e3-90ff-015864e0362d;725893.8614000008;6606340.689599998;3.337996194581846;46.556595429011054;46.556595429,3.33799619458
87682302;Montereau;O;O;746000;1;093+273;VARENNES-SUR-SEINE;SEINE-ET-MARNE;5602;d98782a4-6667-11e3-89ff-01f464e0362d;695178.9540000036;6808865.803599998;2.934890007975593;48.38007498211493;48.3800749821,2.93489000798
87783670;Belvezet;N;O;723000;1;674+319;BELVEZET;LOZERE;3176;d9db5dc8-6667-11e3-89ff-01f464e0362d;759704.5144999996;6385026.171799999;3.751807473339702;44.56175524510515;44.5617552451,3.75180747334
87295063;Hirson;N;O;229000;1;196+490;HIRSON;AISNE;4452;2970eaac-dfbc-11e3-a2ff-01a464e0362d;777971.3312999979;6980079.032900002;4.084730085208858;49.914562053767774;49.9145620538,4.08473008521
87478545;Neau;O;O;420000;1;275+542;NEAU;MAYENNE;5751;293693c2-dfbc-11e3-a2ff-01a464e0362d;441576.068400003;6789820.303399999;-0.47653059899584704;48.1575375108209;48.1575375108,-0.476530598996
87757518;Fréjus-St-Raphaël;N;O;930000;1;159+850;FREJUS;VAR;9434;e1ac8a54-19bf-11e5-a6ff-01fc64e0362d;1004109.5279000029;6266081.568100002;6.755382514698113;43.42874760189683;43.4287476019,6.7553825147
87141119;Dombasle-sur-Meurthe;N;O;070000;1;368+080;DOMBASLE-SUR-MEURTHE;MEURTHE-ET-MOSELLE;3973;e1a94fc0-19bf-11e5-a6ff-01fc64e0362d;946353.1595999971;6841107.106800001;6.343539333973268;48.62320527996611;48.62320528,6.34353933397
87611632;Beaumont-de-Lomagne;O;N;649000;1;212+408;BEAUMONT-DE-LOMAGNE;TARN-ET-GARONNE;3132;e021245c-19bf-11e5-82ff-01fc64e0362d;538156.4421000034;6310868.0491;0.9862393223309631;43.8782451944375;43.8782451944,0.986239322331
87597633;Vieilleville;N;O;702000;1;428+480;MOURIOUX-VIEILLEVILLE;CREUSE;7200;e1b2e812-19bf-11e5-a6ff-01fc64e0362d;597518.5732999966;6555462.999400001;1.673569271378613;46.091205067240665;46.0912050672,1.67356927138
