CODE_LIGNE;LIB_LIGNE;STATUT;RG_TRONCON;PKD;PKF;IDGAIA;X_D_L93;Y_D_L93;X_F_L93;Y_F_L93;X_D_WGS84;Y_D_WGS84;X_F_WGS84;Y_F_WGS84;C_GEO_D;C_GEO_F
226310;Raccordement d'interconnexion nord-sud (LGV);Exploitée;1;000-658;056+830;79d7f872-e28c-11e8-92ff-01b064e0362d;670221.8312000036;6885700.202300001;676431.7305999994;6844708.5722;2.592483062134669;49.070465026782585;2.679740249087615;48.70209051036781;49.0704650268,2.59248306213;48.7020905104,2.67974024909
944000;Ligne de Cannes-la-Bocca à Grasse;Exploitée;1;002+522;019+200;79e22a9a-e28c-11e8-92ff-01b064e0362d;1022269.1180000007;6280341.227299999;1016705.5891000032;6291719.2346;6.988147900561154;43.54887889040955;6.926408069117249;43.653633316487756;43.5488788904,6.98814790056;43.6536333165,6.92640806912
908000;Ligne de Valence à Moirans;Exploitée;1;001+179;080+053;79e01da4-e28c-11e8-92ff-01b064e0362d;849519.7453999966;6428344.126600001;902562.0178999975;6472255.325100001;4.8955632126351265;44.93814822113928;5.5858250519878;45.31981979450467;44.9381482211,4.89556321264;45.3198197945,5.58582505199
415335;Raccordement de Folligny-Ouest;Exploitée;1;073+966;074+852;79db285a-e28c-11e8-92ff-01b064e0362d;375559.24159999937;6868593.965500001;374963.5119000003;6868200.385000002;-1.422286593113977;48.835611110949515;-1.430089003022488;48.8317768847803;48.8356111109,-1.42228659311;48.8317768848,-1.43008900302
405000;Ligne d'Argentan à Granville;Exploitée;1;002+194;130+736;79db0956-e28c-11e8-92ff-01b064e0362d;476286.57919999957;6854964.0999;363494.33690000325;6869604.423900001;-0.043834638492631;48.75597443299157;-1.587173303593942;48.83849705741426;48.755974433,-0.0438346384926;48.8384970574,-1.58717330359
570000;Ligne de Paris-Austerlitz à Bordeaux-St-Jean;Exploitée;1;000+000;120+355;79dd4d24-e28c-11e8-92ff-01b064e0362d;653543.3254999965;6860235.7289;617676.0169999972;6758014.078899998;2.367037639567501;48.84049521424752;1.897842359256908;47.917348640204345;48.8404952142,2.36703763957;47.9173486402,1.89784235926
942000;Ligne de La Pauline-Hyères aux Salins-d'Hyères;Exploitée;1;000+362;000+850;79e46cc0-e28c-11e8-92ff-01b064e0362d;947331.9315000027;6231528.332600001;947577.3008000031;6231791.1767;6.038612077947898;43.14017273805756;6.041747929776196;43.14245019209639;43.1401727381,6.03861207795;43.1424501921,6.04174792978
067000;Ligne de Lunéville à St-Dié;Exploitée;1;386+003;435+962;79d70f46-e28c-11e8-92ff-01b064e0362d;958628.6677000001;6837754.149099998;992939.5672999993;6805228.7897000015;6.507909873095554;48.588284294722406;6.950498210083727;48.28142701610043;48.5882842947,6.5079098731;48.2814270161,6.95049821008
606000;Ligne du Dorat à Limoges-Bénédictins;Exploitée;1;419+675;474+115;79dde5fc-e28c-11e8-92ff-01b064e0362d;552241.4131999984;6569280.488600001;566040.0820000023;6528335.076299999;1.08339537171173;46.20723232089833;1.273928068776332;45.84148650238104;46.2072323209,1.08339537171;45.8414865024,1.27392806878
865000;Ligne de Chagny à Dole-Ville;Exploitée;1;023+913;027+832;79e2e634-e28c-11e8-92ff-01b064e0362d;851430.862499997;6646903.8156;854870.2590999976;6645186.998;4.989583040375783;46.90514862916154;5.034171020257461;46.88890705095331;46.9051486292,4.98958304038;46.888907051,5.03417102026
005330;Raccordement de Châlons Sud;Exploitée;1;000+000;001+242;79d683ce-e28c-11e8-92ff-01b064e0362d;799871.8082000017;6886288.9098000005;800637.0262999982;6885533.3158;4.366769830723538;49.06867736310692;4.377059596175495;49.061764960966556;49.0686773631,4.36676983072;49.061764961,4.37705959618
736000;Ligne de Castelnaudary à Rodez;Exploitée;1;412+500;412+858;79e6c02e-e28c-11e8-92ff-01b064e0362d;630087.4773999974;6313667.141100001;630327.5309000015;6313879.622299999;2.129566440619321;43.91854070838778;2.132525882002322;43.920476587490704;43.9185407084,2.12956644062;43.9204765875,2.132525882
709000;Ligne de Lapeyrouse à Volvic;Exploitée;1;413+759;414+808;79e4e2dc-e28c-11e8-92ff-01b064e0362d;699035.4099999964;6530382.804200001;699897.5231000036;6529790.331999999;2.987565133846996;45.873110442916534;2.99867906229565;45.86777595338548;45.8731104429,2.98756513385;45.8677759534,2.9986790623
570390;Raccordement de La Couronne;Exploitée;1;000+000;005+890;79e617e6-e28c-11e8-92ff-01b064e0362d;473857.23650000244;6504078.305300001;470972.7399000004;6499838.017299999;0.09848735388247401;45.598824512732;0.06353417406225001;45.559707882108654;45.5988245127,0.0984873538825;45.5597078821,0.0635341740623
935906;Voie des quais nord-est de Port-St-Louis-du-Rhône;Exploitée;1;023+313;025+379;79e3404e-e28c-11e8-92ff-01b064e0362d;847110.1240999997;6256354.3544000015;848023.2030000016;6256853.212299999;4.814918743734586;43.391097868711455;4.826321846621055;43.395395172652144;43.3910978687,4.81491874373;43.3953951727,4.82632184662
302521;Voie des quais à pondéreux (ouest);Exploitée;1;015+650;019+410;79da0492-e28c-11e8-92ff-01b064e0362d;644227.6974999979;7100543.8847;640761.934799999;7100637.864300001;2.207251733626666;50.9982001642613;2.157978716421848;50.99872126952189;50.9982001643,2.20725173363;50.9987212695,2.15797871642
798000;Ligne de St-Georges-d'Aurac à St-Étienne-Châteaucreux;Exploitée;1;000+148;137+957;79e07994-e28c-11e8-92ff-01b064e0362d;739050.376500003;6451253.7304;809091.1371000037;6483808.961599998;3.496985055839022;45.15947638722798;4.395574080841489;45.445041720826204;45.1594763872,3.49698505584;45.4450417208,4.39557408084
317000;Ligne de Rochy-Condé à Soissons;Exploitée;1;027+910;040+442;79e3a062-e28c-11e8-92ff-01b064e0362d;657698.9610000029;6920826.1510999985;669851.4444999993;6921574.466699999;2.4175660788967592;49.38553531618347;2.58483313713077;49.3929514225366;49.3855353162,2.4175660789;49.3929514225,2.58483313713
408320;Raccordement de la Milesse-Voyageurs V1;Exploitée;1;000+000;003+567;79e5c06a-e28c-11e8-92ff-01b064e0362d;485108.85610000044;6778646.6347;488196.93150000274;6777680.985399999;0.114024398144416;48.07285068077945;0.15592784763577802;48.06517484896753;48.0728506808,0.114024398144;48.065174849,0.155927847636
408000;Ligne de Connerré à Rennes (LGV);Exploitée;1;000+000;181+635;79e56e7a-e28c-11e8-92ff-01b064e0362d;512014.120099999;6775258.135200001;356566.2646000013;6788900.848000001;0.476550642996985;48.05066778035632;-1.617145924249453;48.110087164562756;48.0506677804,0.476550642997;48.1100871646,-1.61714592425
519000;Ligne de Nantes-Orléans à Châteaubriant;Exploitée;1;428+284;430+000;79e4aace-e28c-11e8-92ff-01b064e0362d;358259.4680000022;6690441.043499999;358501.42589999735;6691080.062199999;-1.518765979566461;47.226238868091336;-1.516056320503212;47.232106870871156;47.2262388681,-1.51876597957;47.2321068709,-1.5160563205
247306;Raccordement de Sous-le-Bois;Exploitée;1;081+707;082+687;79d8c992-e28c-11e8-92ff-01b064e0362d;766749.7731999978;7019713.881900001;767409.3576999977;7019041.655000001;3.935162454909039;50.271782002759274;3.944289718126824;50.26567608762725;50.2717820028,3.93516245491;50.2656760876,3.94428971813
191300;Raccordement de Metz-Ville à Metz-Marchandises;Exploitée;1;000-039;003+789;79d7a3c8-e28c-11e8-92ff-01b064e0362d;931709.425499998;6892897.195700001;932498.3162999973;6895089.883099999;6.173243513497996;49.093998749203664;6.185246285850093;49.113411981622484;49.0939987492,6.1732435135;49.1134119816,6.18524628585
566000;Ligne SEA-Atlantique (LGV);Exploitée;1;000+000;000+634;79e5ac64-e28c-11e8-92ff-01b064e0362d;530170.2141000032;6695427.207699999;529753.9979000017;6694949.600200001;0.750648382553679;47.337402255354995;0.745319275431307;47.332997607435814;47.3374022554,0.750648382554;47.3329976074,0.745319275431
856000;Ligne de Besançon-Viotte à Vesoul;Exploitée;1;406+096;418+719;79e2c2b4-e28c-11e8-92ff-01b064e0362d;928755.0447999984;6687600.1570000015;927144.0763000026;6696247.369600002;6.025165630001132;47.24926425921712;6.008236544022652;47.327607398613566;47.2492642592,6.02516563;47.3276073986,6.00823654402
001391;Raccordement court de Mulhouse;Exploitée;1;000+000;001+120;79e3a8f8-e28c-11e8-92ff-01b064e0362d;1023993.2888000011;6745628.483399998;1024022.7282000035;6746553.850400001;7.324500423421708;47.73118010585685;7.325568510810259;47.73948188618312;47.7311801059,7.32450042342;47.7394818862,7.32556851081
760000;Ligne de Nevers à Chagny;Exploitée;1;001+101;162+690;79dfb4c6-e28c-11e8-92ff-01b064e0362d;710985.1812999994;6655270.1809;833207.1600999981;6646445.471299998;3.1445611050881572;46.99756246563169;4.7501002070954055;46.904908083133094;46.9975624656,3.14456110509;46.9049080831,4.7501002071
431305;Raccordement de Courtalain (LGV);Exploitée;1;130+190;130+409;79e6e80a-e28c-11e8-92ff-01b064e0362d;559826.8660999984;6777901.137400001;559618.4244000018;6777817.8629;1.117240018595361;48.086445217993045;1.114468064575593;48.08565132469682;48.086445218,1.1172400186;48.0856513247,1.11446806458
161000;Ligne de Mommenheim à Sarreguemines;Exploitée;1;000-440;074+486;79d77608-e28c-11e8-92ff-01b064e0362d;1041559.170599997;6860579.791499998;996968.6283000037;6897312.387200002;7.6486693496681895;48.754814583184775;7.068669692711919;49.10675765152767;48.7548145832,7.64866934967;49.1067576515,7.06866969271
124000;Ligne de Mulhouse-Ville à Chalampé;Exploitée;1;001+379;017+672;79d73c48-e28c-11e8-92ff-01b064e0362d;1026348.2569999993;6747886.643199999;1040083.9038000032;6755806.520500001;7.357531464905622;47.75030926439626;7.546621133312503;47.814510589521326;47.7503092644,7.35753146491;47.8145105895,7.54662113331
840000;Ligne de Bricon à Châtillon-sur-Seine;Exploitée;1;000-045;023+400;79e13a78-e28c-11e8-92ff-01b064e0362d;847381.7018999979;6778198.993700001;834201.5310999975;6760517.1426;4.979643830776861;48.08753839825669;4.79726606226006;47.93130028812862;48.0875383983,4.97964383078;47.9313002881,4.79726606226
684000;Ligne d'Étampes à Beaune-la-Rolande;Exploitée;1;085+900;095+789;79e38ccc-e28c-11e8-92ff-01b064e0362d;643271.0222999975;6793776.455699999;642543.6530999988;6784709.948199999;2.235850247813774;48.24186123714611;2.227248214117524;48.160221806788535;48.2418612371,2.23585024781;48.1602218068,2.22724821412
005343;Raccordement de Baudrecourt;Exploitée;1;000+000;005+196;79e5c7b2-e28c-11e8-92ff-01b064e0362d;951595.2518000007;6879409.669100001;953989.3596000001;6879545.9454;6.437212033280549;48.96534573730955;6.469959419643305;48.96562870855198;48.9653457373,6.43721203328;48.9656287086,6.46995941964
948000;Ligne d'Aubagne à La Barque;Exploitée;1;000+304;000+620;79e5f598-e28c-11e8-92ff-01b064e0362d;908798.9601999968;6247605.506999999;908975.5957000032;6247695.3442;5.572008896772684;43.297009066411235;5.574219235730417;43.297765011626126;43.2970090664,5.57200889677;43.2977650116,5.57421923573
088000;Ligne de Lérouville à Pont-Maugis;Exploitée;1;045+140;054+950;79e66e50-e28c-11e8-92ff-01b064e0362d;873940.7889999971;6891498.366500001;873187.5957999974;6899215.2313;5.382088184083344;49.099696952171925;5.374957179078997;49.169250586922935;49.0996969522,5.38208818408;49.1692505869,5.37495717908
945000;Ligne de Nice à Breil-sur-Roya;Exploitée;1;000+204;043+452;79e22b88-e28c-11e8-92ff-01b064e0362d;1043577.8887000009;6298906.360300001;1062151.8066999987;6325902.364700001;7.263747090810244;43.7056827309681;7.512885940591694;43.93895924041192;43.705682731,7.26374709081;43.9389592404,7.51288594059
304300;Raccordement ferroviaire sud de Dunkerque;Exploitée;1;000+000;007+532;79da0c2a-e28c-11e8-92ff-01b064e0362d;644951.3762999997;7097244.7502;640978.0855000019;7100410.150199998;2.218001831581993;50.968674922022885;2.161085279424056;50.99669959541552;50.968674922,2.21800183158;50.9966995954,2.16108527942
341315;Raccordement du Pont-Rouge;Exploitée;1;226+157;229+076;79d9256e-e28c-11e8-92ff-01b064e0362d;494438.6048000008;6935560.1831;497209.6101000011;6935600.747499999;0.163547949905296;49.48617979770895;0.201731793824297;49.4874325377291;49.4861797977,0.163547949905;49.4874325377,0.201731793824
370000;Ligne de St-Georges-Motel à Grand-Quevilly;Exploitée;1;087+270;107+509;79dc3b9c-e28c-11e8-92ff-01b064e0362d;557324.6833000034;6909286.9736;557611.3083999977;6925518.996399999;1.039846218907054;49.267291640882206;1.038243189863582;49.41321955241315;49.2672916409,1.03984621891;49.4132195524,1.03824318986
180000;Ligne de Metz-Ville à Zoufftgen;Exploitée;2;181+300;203+757;79d79f90-e28c-11e8-92ff-01b064e0362d;929695.3841999993;6915574.119199999;925284.3898999989;6934709.577500001;6.158104991235993;49.29843274790506;6.107870598848104;49.471869653826225;49.2984327479,6.15810499124;49.4718696538,6.10787059885
923000;Ligne de Cheval-Blanc à Pertuis;Exploitée;1;036+673;076+833;79e30dcc-e28c-11e8-92ff-01b064e0362d;865289.4808000028;6302402.973200001;901886.2140000015;6290466.092500001;5.053878839665388;43.801294200319866;5.503648973811172;43.684422146424524;43.8012942003,5.05387883967;43.6844221464,5.50364897381
216308;Raccordement de Cassel;Exploitée;1;000+000;001+412;79d7e3a6-e28c-11e8-92ff-01b064e0362d;663562.686499998;7075383.7346;662741.4042000026;7076136.0989000015;2.484404736287961;50.77393721689055;2.47271267893295;50.78063887396396;50.7739372169,2.48440473629;50.780638874,2.47271267893
750000;Ligne de Moret-Veneux-les-Sablons à Lyon-Perrache;Exploitée;1;066+444;558+990;79df6764-e28c-11e8-92ff-01b064e0362d;684950.6541000009;6808803.154599998;841651.6079000011;6518345.8072;2.7967556521136743;48.37935497777174;4.822175298910678;45.7500007595687;48.3793549778,2.79675565211;45.7500007596,4.82217529891
935905;Voie de desserte du terminal voitures-colis lourds de Fos;Exploitée;1;022+911;025+515;79e33f96-e28c-11e8-92ff-01b064e0362d;846812.5517000034;6256653.732700001;847589.1860999987;6255675.167800002;4.811333549597878;43.39385191929548;4.820633744102407;43.38489013887844;43.3938519193,4.8113335496;43.3848901389,4.8206337441
555000;Ligne de Beaulieu-le-Coudray à Auneau-Embranchement;Exploitée;1;020+162;022+470;79dd277c-e28c-11e8-92ff-01b064e0362d;608218.4085000008;6818288.7084;609748.7722000033;6816795.263099998;1.758557070098659;48.458374805509706;1.7795657201633182;48.44515563538456;48.4583748055,1.7585570701;48.4451556354,1.77956572016
473000;Ligne d'Auray à Quiberon;Exploitée;1;585+758;612+218;79dbf0c6-e28c-11e8-92ff-01b064e0362d;249479.6194999963;6748421.942400001;239757.28599999845;6727238.941300001;-3.010550982872243;47.681791608601614;-3.117892952297825;47.484966330346744;47.6817916086,-3.01055098287;47.4849663303,-3.1178929523
205000;Ligne de Soissons à Givet;Exploitée;1;016+953;207+235;79d7c00c-e28c-11e8-92ff-01b064e0362d;739392.4614999965;6914893.342700001;830062.7109000012;7007422.370499998;3.541827129521848;49.33239407993243;4.817973274830463;50.15151339964825;49.3323940799,3.54182712952;50.1515133996,4.81797327483
272311;Raccordement de La Chapelle-Charbons;Exploitée;1;000-350;001+350;79db5032-e28c-11e8-92ff-01b064e0362d;652620.0102000013;6867840.749499999;654218.5898000002;6866558.787999999;2.353610027360456;48.90881812480673;2.375556314807561;48.89740571862045;48.9088181248,2.35361002736;48.8974057186,2.37555631481
216302;Raccordement de Fretin;Exploitée;1;000+000;003+099;79d7e336-e28c-11e8-92ff-01b064e0362d;710039.9957000017;7054130.7903;711946.25;7052742.395300001;3.14153077511509;50.58420730526104;3.16836085884561;50.57171290949139;50.5842073053,3.14153077512;50.5717129095,3.16836085885
629000;Ligne de Libourne au Buisson;Exploitée;1;546+543;643+693;79de1c52-e28c-11e8-92ff-01b064e0362d;444761.19680000097;6429592.924199998;534263.4224999994;6418824.226199999;-0.235294657219964;44.91846585149268;0.902142866488521;44.848771810933265;44.9184658515,-0.23529465722;44.8487718109,0.902142866489
361000;Ligne du Havre-Graville à Tourville-les-Ifs;Exploitée;1;222+990;233+400;79d9466a-e28c-11e8-92ff-01b064e0362d;496456.97879999876;6937441.1006000005;498609.20160000026;6946085.469799999;0.19045193078994802;49.50372204932748;0.21592955139299302;49.58204500636969;49.5037220493,0.19045193079;49.5820450064,0.215929551393
022300;Raccordement direct de Blesme-Haussignémont;Exploitée;1;000-050;002+617;79d6b72a-e28c-11e8-92ff-01b064e0362d;829815.9848999977;6848430.749299999;831659.4103000015;6847871.362399999;4.764863707543385;48.72294996988191;4.789744429143523;48.71754679662127;48.7229499699,4.76486370754;48.7175467966,4.78974442914
336000;Ligne de Conflans-Ste-Honorine à Éragny-Neuville;Exploitée;1;024+876;027+578;79dabcf6-e28c-11e8-92ff-01b064e0362d;633765.4802000001;6877699.248399999;633320.7018000036;6879975.548599999;2.094861376826162;48.995800034295925;2.088424625268272;49.01622108934619;48.9958000343,2.09486137683;49.0162210893,2.08842462527
267306;Raccordement militaire d'Aulnoye;Exploitée;1;000-027;001+044;79d9ad52-e28c-11e8-92ff-01b064e0362d;759054.0190000013;7010680.784499999;759758.949000001;7010016.361299999;3.82602971293031;50.19144625494276;3.835790960320119;50.185413537476194;50.1914462549,3.82602971293;50.1854135375,3.83579096032
296000;Ligne de La Madeleine à Comines-France;Exploitée;1;006+395;020+500;79d9eb8c-e28c-11e8-92ff-01b064e0362d;704344.2853000015;7062640.939300001;700857.0989999995;7073982.915199999;3.061333307597586;50.660646535544785;3.012125250478772;50.76243520690612;50.6606465355,3.0613333076;50.7624352069,3.01212525048
884000;Ligne de Bourg-en-Bresse à Bellegarde;Exploitée;1;035+321;064+731;79e2140c-e28c-11e8-92ff-01b064e0362d;897090.6651000008;6567340.908799998;918190.5161999986;6560804.9175;5.555295567553519;46.17719613300089;5.825603280129398;46.11190187922944;46.177196133,5.55529556755;46.1119018792,5.82560328013
342000;Ligne de Gisors-Embranchement à Pont-de-l'Arche;Exploitée;1;015+380;051+993;79d92ad2-e28c-11e8-92ff-01b064e0362d;599015.4614999965;6912193.327599999;567187.2924000025;6914631.571899999;1.611773379020066;49.3013582057297;1.173596155328719;49.31744819393128;49.3013582057,1.61177337902;49.3174481939,1.17359615533
890000;Ligne de Lyon-Perrache à Genève (frontière);Exploitée;1;008+120;152+328;79e1bc5a-e28c-11e8-92ff-01b064e0362d;844507.2770000026;6522730.937399998;930684.0248000026;6568597.3913;4.860225220676211;45.788878086521386;5.99106668602377;46.17788179382888;45.7888780865,4.86022522068;46.1778817938,5.99106668602
408305;Raccordement de Connérré Fret;Exploitée;1;000+000;002+487;79e56f70-e28c-11e8-92ff-01b064e0362d;;;;;;;;;;
930000;Ligne de Marseille-St-Charles à Vintimille (frontière);Exploitée;1;000+025;259+470;79e32096-e28c-11e8-92ff-01b064e0362d;893248.1460999995;6247756.6219;1070886.7687000036;6310123.875399999;5.38062905483464;43.302754106895435;7.610023999510528;43.79266399969709;43.3027541069,5.38062905483;43.7926639997,7.61002399951
732000;Ligne de Vias à Lodève;Exploitée;1;448+716;449+300;79df3382-e28c-11e8-92ff-01b064e0362d;734349.8935000002;6246389.0132;734712.1664000005;6246766.559500001;3.423191135957994;43.315830933579065;3.427679448690573;43.319209650907055;43.3158309336,3.42319113596;43.3192096509,3.42767944869
538315;Raccordement de Fontaine-Le Comte Nord;Exploitée;1;000+647;004+073;79e60e08-e28c-11e8-92ff-01b064e0362d;486901.3093999997;6604108.584600002;488710.31930000335;6606884.848200001;0.220550497508288;46.503220907892945;0.242862331952502;46.52877529413486;46.5032209079,0.220550497508;46.5287752941,0.242862331953
769000;Ligne du Coteau à Montchanin;Exploitée;1;059+095;109+251;79e3e2de-e28c-11e8-92ff-01b064e0362d;785651.2921999991;6594627.397100002;812417.5590000004;6630161.578699999;4.115790189568985;46.44617297006666;4.473041415305401;46.762141005472266;46.4461729701,4.11579018957;46.7621410055,4.47304141531
878000;Ligne d'Andelot-en-Montagne à La Cluse;Exploitée;1;000-066;073+905;79e6c5e8-e28c-11e8-92ff-01b064e0362d;922521.4681999981;6643958.788899999;919423.7478;6591111.500700001;5.921463587352284;46.85874289220106;5.855748080405077;46.38423026764543;46.8587428922,5.92146358735;46.3842302676,5.85574808041
550000;Ligne de Brétigny à La Membrolle-sur-Choisille;Exploitée;1;031+508;234+013;79dd1260-e28c-11e8-92ff-01b064e0362d;648473.4253999963;6834055.4811;522242.3520999998;6706143.2206000015;2.301121756899793;48.604646992269025;0.6414687643859881;47.431745502553404;48.6046469923,2.3011217569;47.4317455026,0.641468764386
547000;Ligne de St-Mariens-St-Yzan à Blaye;Exploitée;1;000+500;000+600;79e6d8bc-e28c-11e8-92ff-01b064e0362d;433438.8227000013;6454981.373500001;433419.5539999977;6455023.6096;-0.39245753639545006;45.142580479108304;-0.39272554403875104;45.142952973354994;45.1425804791,-0.392457536395;45.1429529734,-0.392725544039
250306;Raccordement de Cambrai-Sud;Exploitée;1;204+547;205+772;79d8d0f4-e28c-11e8-92ff-01b064e0362d;718656.5964000002;7007620.3079;717741.0384000018;7008282.139600001;3.260829971926985;50.16646030094927;3.248059097072706;50.172430079341744;50.1664603009,3.26082997193;50.1724300793,3.24805909707
558000;Ligne de Courtalain-St-Pellerin à Patay;Exploitée;1;018+681;026+273;79e4213e-e28c-11e8-92ff-01b064e0362d;576258.695100002;6776083.5359000005;582307.0248999968;6775493.504999999;1.3383911693276072;48.07341166785145;1.419744955874372;48.0692204717036;48.0734116679,1.33839116933;48.0692204717,1.41974495587
130000;Ligne de Lutterbach à Kruth;Exploitée;1;000-351;032+064;79e4e610-e28c-11e8-92ff-01b064e0362d;1020586.8664000034;6748261.356400002;996337.3894999996;6765588.384799998;7.281026083436735;47.75651187009897;6.969392858229882;47.9236387802077;47.7565118701,7.28102608344;47.9236387802,6.96939285823
838000;Ligne de St-Julien (Troyes) à Gray;Exploitée;1;169+848;170+800;79e12be0-e28c-11e8-92ff-01b064e0362d;781006.7502000034;6797146.002;781464.5368999988;6796249.105999999;4.091767915224051;48.26960987416348;4.0977688991642705;48.26148372289597;48.2696098742,4.09176791522;48.2614837229,4.09776889916
905000;Ligne de Lyon-Perrache P1 à Marseille-St-Charles (via Grenoble);Exploitée;1;003+834;375+434;79dff9dc-e28c-11e8-92ff-01b064e0362d;843791.2026999965;6515367.5331999995;901886.2140000015;6290466.092500001;4.848791737886996;45.72274120896219;5.503648973811172;43.684422146424524;45.722741209,4.84879173789;43.6844221464,5.50364897381
553000;Ligne d'Ouest-Ceinture à Chartres;Exploitée;1;066+885;084+948;79dd21bc-e28c-11e8-92ff-01b064e0362d;603607.4123999998;6824580.331700001;587911.0313000008;6818118.3167;1.6947930124912922;48.51429809974181;1.483983980168028;48.45365244540808;48.5142980997,1.69479301249;48.4536524454,1.48398398017
314000;Ligne de Boulogne-Ville à Calais-Maritime;Exploitée;1;254+006;294+645;79da33ec-e28c-11e8-92ff-01b064e0362d;601901.4170999974;7070026.638799999;619008.0974000022;7095857.8796;1.6133396413458851;50.71920780236523;1.849793004764755;50.95338882637765;50.7192078024,1.61333964135;50.9533888264,1.84979300476
302506;Raccordement de Dunkerque-Ouest;Exploitée;1;000+000;006+039;79da013a-e28c-11e8-92ff-01b064e0362d;649011.2717999965;7099940.1503;650470.7529999986;7105050.081500001;2.275320281001664;50.993197601350566;2.29541409014318;51.03914509041913;50.9931976014,2.275320281;51.0391450904,2.29541409014
574000;Ligne de Poitiers à Arçay;Exploitée;1;005+801;017+310;79e58ae0-e28c-11e8-92ff-01b064e0362d;497892.0072999969;6617914.9498;489459.14869999886;6623730.618799999;0.357769246636279;46.63086243057787;0.244959356101891;46.68060292943221;46.6308624306,0.357769246636;46.6806029294,0.244959356102
915000;Ligne de Veynes à Briançon;Exploitée;2;300+400;349+345;79e306f0-e28c-11e8-92ff-01b064e0362d;973999.9645000026;6388984.446600001;986747.9588999972;6428227.857999999;6.450331343737513;44.54604811183889;6.633362491569419;44.89385222099046;44.5460481118,6.45033134374;44.893852221,6.63336249157
830341;Raccordement de Livron-Nord (bifurcation nord);Exploitée;2;000+000;000+789;79e106fc-e28c-11e8-92ff-01b064e0362d;844765.4208000004;6410636.434500001;844137.921099998;6410402.644000001;4.830109298734994;44.779773541469716;4.822111145916483;44.77779989873239;44.7797735415,4.83010929873;44.7777998987,4.82211114592
990000;Ligne de la grande ceinture de Paris;Exploitée;1;010+060;019+200;79e54b8e-e28c-11e8-92ff-01b064e0362d;631173.4416999966;6860547.1336;632048.2873999998;6867687.713500001;2.062226319690508;48.84129472354588;2.073003018046866;48.90559889146152;48.8412947235,2.06222631969;48.9055988915,2.07300301805
223000;Ligne de Charleville-Mézières à Hirson;Exploitée;1;142+519;150+521;79d7f204-e28c-11e8-92ff-01b064e0362d;824360.4904000014;6964541.866300002;817291.7987999991;6967247.125100002;4.725202519713612;49.76758462699033;4.627943655912601;49.793232912357084;49.767584627,4.72520251971;49.7932329124,4.62794365591
912000;Ligne de Livron à Aspres-sur-Buëch;Exploitée;1;000+320;109+452;79e026f6-e28c-11e8-92ff-01b064e0362d;844629.8159999996;6410346.076000001;918902.7225999981;6383694.829300001;4.828310633592158;44.77718838889532;5.754833170055932;44.517949761420574;44.7771883889,4.82831063359;44.5179497614,5.75483317006
429000;Ligne de Courtalain à Connerré (LGV);Exploitée;1;130+273;179+646;79dcd824-e28c-11e8-92ff-01b064e0362d;559735.7956999987;6777879.266100001;511747.9017999992;6775366.548900001;1.116024262321798;48.086228918195594;0.47293291113613406;48.05156627519086;48.0862289182,1.11602426232;48.0515662752,0.472932911136
516000;Ligne de St-Nazaire au Croisic;Exploitée;1;494+005;519+816;79de514e-e28c-11e8-92ff-01b064e0362d;306397.73650000244;6700376.184700001;284119.6599000022;6702256.4747;-2.211324800004774;47.28676363953024;-2.507091936921852;47.290050447703784;47.2867636395,-2.2113248;47.2900504477,-2.50709193692
903000;Ligne de St-André-le-Gaz à Chambéry;Exploitée;1;063+496;105+884;79dff2e8-e28c-11e8-92ff-01b064e0362d;896982.6744000018;6496976.796500001;927486.9532999992;6501436.142299999;5.524737460435853;45.5439351756935;5.917491583329352;45.57460271867281;45.5439351757,5.52473746044;45.5746027187,5.91749158333
784000;Ligne de Clermont-Ferrand à St-Just-sur-Loire;Exploitée;1;001+516;046+797;79e622fc-e28c-11e8-92ff-01b064e0362d;709010.4197999984;6520753.927900001;743023.561800003;6529389.513799999;3.11597407050417;45.786344366096436;3.554532703901454;45.86280623166571;45.7863443661,3.1159740705;45.8628062317,3.5545327039
001000;Ligne de Paris-Est à Mulhouse-Ville;Exploitée;1;000+052;491+081;79e6edd0-e28c-11e8-92ff-01b064e0362d;652981.2770999968;6864340.794799998;1025445.6009000018;6747013.2754999995;2.358926108129062;48.87737087354009;7.344862170071954;47.74290794907359;48.8773708735,2.35892610813;47.7429079491,7.34486217007
089000;Ligne de Lérouville à Metz-Ville;Exploitée;1;289+117;354+000;79d88fbe-e28c-11e8-92ff-01b064e0362d;886775.2650000006;6857987.6153;932169.6546000019;6894763.672200002;5.5429616770056835;48.79490081064301;6.180568549134685;49.110600468125604;48.7949008106,5.54296167701;49.1106004681,6.18056854913
628000;Ligne de Siorac-en-Périgord à Cazoulès;Exploitée;1;564+770;590+427;79e36a26-e28c-11e8-92ff-01b064e0362d;540949.8632000014;6415449.765000001;559437.3020000011;6421345.903700002;0.9878291456654221;44.81996737198574;1.219951315662395;44.87703354874762;44.819967372,0.987829145665;44.8770335487,1.21995131566
797000;Ligne de Firminy à St-Rambert-d'Albon;Exploitée;1;082+210;084+065;79e077dc-e28c-11e8-92ff-01b064e0362d;840560.061999999;6467687.1598000005;841828.0956000015;6468341.757100001;4.793341249657747;45.29418080289292;4.809705244545719;45.29981303378477;45.2941808029,4.79334124966;45.2998130338,4.80970524455
