from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_route_id,to_route_id
StopPoint:OCETrain TER-87543090,StopPoint:OCETrain TER-87543090,2,300,,
StopPoint:OCETrain TER-87543116,StopPoint:OCETrain TER-87543116,2,300,,
StopPoint:OCETrain TER-87543124,StopPoint:OCETrain TER-87543124,2,300,,
StopPoint:OCETrain TER-87543140,StopPoint:OCETrain TER-87543140,2,300,,
StopPoint:OCETrain TER-87543157,StopPoint:OCETrain TER-87543157,2,300,,
StopPoint:OCECar TER-87543165,StopPoint:OCECar TER-87543165,2,300,,
StopPoint:OCETrain TER-87543165,StopPoint:OCETrain TER-87543165,2,300,,
StopPoint:OCETrain TER-87543199,StopPoint:OCETrain TER-87543199,2,300,,
StopPoint:OCETrain TER-87543371,StopPoint:OCETrain TER-87543371,2,300,,
StopPoint:OCETrain TER-87545111,StopPoint:OCETrain TER-87545111,2,300,,
StopPoint:OCETrain TER-87545129,StopPoint:OCETrain TER-87545129,2,300,,
StopPoint:OCETrain TER-87545137,StopPoint:OCETrain TER-87545137,2,300,,
StopPoint:OCETrain TER-87545525,StopPoint:OCETrain TER-87545525,2,300,,
StopPoint:OCETrain TER-87545657,StopPoint:OCETrain TER-87545657,2,300,,
StopPoint:OCETrain TER-87545707,StopPoint:OCETrain TER-87545707,2,300,,
StopPoint:OCETrain TER-87545731,StopPoint:OCETrain TER-87545731,2,300,,
StopPoint:OCECar TER-87545756,StopPoint:OCECar TER-87545756,2,300,,
StopPoint:OCETrain TER-87545756,StopPoint:OCETrain TER-87545756,2,300,,
StopPoint:OCETrain TER-87547000,StopPoint:OCETrain TER-87547000,2,300,,
StopPoint:OCECar TER-87548438,StopPoint:OCECar TER-87548438,2,300,,
StopPoint:OCECar TER-87552141,StopPoint:OCECar TER-87552141,2,300,,
StopPoint:OCECar TER-87556506,StopPoint:OCECar TER-87556506,2,300,,
StopPoint:OCECar TER-87556522,StopPoint:OCECar TER-87556522,2,300,,
StopPoint:OCETrain TER-87559070,StopPoint:OCETrain TER-87559070,2,300,,
StopPoint:OCECar TER-87562421,StopPoint:OCECar TER-87562421,2,300,,
StopPoint:OCETrain TER-87562421,StopPoint:OCETrain TER-87562421,2,300,,
StopPoint:OCETrain TER-87565143,StopPoint:OCETrain TER-87565143,2,300,,
StopPoint:OCECar TER-87566869,StopPoint:OCECar TER-87566869,2,300,,
StopPoint:OCECar TER-87566919,StopPoint:OCECar TER-87566919,2,300,,
StopPoint:OCETramTrain-87566919,StopPoint:OCETramTrain-87566919,2,300,,
StopPoint:OCECar TER-87570374,StopPoint:OCECar TER-87570374,2,300,,
StopPoint:OCECar TER-87571000,StopPoint:OCECar TER-87571000,2,300,,
StopPoint:OCENavette-87571000,StopPoint:OCENavette-87571000,2,300,,
StopPoint:OCETrain TER-87571000,StopPoint:OCETrain TER-87571000,2,300,,
StopPoint:OCENavette-87571240,StopPoint:OCENavette-87571240,2,300,,
StopPoint:OCETrain TER-87571240,StopPoint:OCETrain TER-87571240,2,300,,
StopPoint:OCETrain TER-87571273,StopPoint:OCETrain TER-87571273,2,300,,
StopPoint:OCECar TER-87571406,StopPoint:OCECar TER-87571406,2,300,,
StopPoint:OCECar TER-87571414,StopPoint:OCECar TER-87571414,2,300,,
StopPoint:OCECar TER-87571422,StopPoint:OCECar TER-87571422,2,300,,
StopPoint:OCECar TER-87571430,StopPoint:OCECar TER-87571430,2,300,,
StopPoint:OCECar TER-87571471,StopPoint:OCECar TER-87571471,2,300,,
StopPoint:OCETrain TER-87571513,StopPoint:OCETrain TER-87571513,2,300,,
StopPoint:OCETrain TER-87571539,StopPoint:OCETrain TER-87571539,2,300,,
StopPoint:OCETrain TER-87571547,StopPoint:OCETrain TER-87571547,2,300,,
StopPoint:OCETrain TER-87571554,StopPoint:OCETrain TER-87571554,2,300,,
StopPoint:OCETrain TER-87571604,StopPoint:OCETrain TER-87571604,2,300,,
StopPoint:OCETrain TER-87571612,StopPoint:OCETrain TER-87571612,2,300,,
StopPoint:OCECar TER-87571638,StopPoint:OCECar TER-87571638,2,300,,
StopPoint:OCETrain TER-87571638,StopPoint:OCETrain TER-87571638,2,300,,
StopPoint:OCETrain TER-87571653,StopPoint:OCETrain TER-87571653,2,300,,
StopPoint:OCECar TER-87571687,StopPoint:OCECar TER-87571687,2,300,,
StopPoint:OCETrain TER-87571687,StopPoint:OCETrain TER-87571687,2,300,,
StopPoint:OCETrain TER-87571794,StopPoint:OCETrain TER-87571794,2,300,,
StopPoint:OCETrain TER-87571802,StopPoint:OCETrain TER-87571802,2,300,,
StopPoint:OCETrain TER-87571810,StopPoint:OCETrain TER-87571810,2,300,,
StopPoint:OCETrain TER-87571828,StopPoint:OCETrain TER-87571828,2,300,,
StopPoint:OCETrain TER-87571836,StopPoint:OCETrain TER-87571836,2,300,,
StopPoint:OCETrain TER-87571844,StopPoint:OCETrain TER-87571844,2,300,,
StopPoint:OCETrain TER-87571851,StopPoint:OCETrain TER-87571851,2,300,,
StopPoint:OCECar TER-87571885,StopPoint:OCECar TER-87571885,2,300,,
StopPoint:OCETrain TER-87571885,StopPoint:OCETrain TER-87571885,2,300,,
StopPoint:OCECar TER-87574004,StopPoint:OCECar TER-87574004,2,300,,
StopPoint:OCETrain TER-87574004,StopPoint:OCETrain TER-87574004,2,300,,
StopPoint:OCETrain TER-87574111,StopPoint:OCETrain TER-87574111,2,300,,
StopPoint:OCETrain TER-87574129,StopPoint:OCETrain TER-87574129,2,300,,
StopPoint:OCECar TER-87574137,StopPoint:OCECar TER-87574137,2,300,,
StopPoint:OCETrain TER-87574137,StopPoint:OCETrain TER-87574137,2,300,,
StopPoint:OCETrain TER-87574152,StopPoint:OCETrain TER-87574152,2,300,,
StopPoint:OCECar TER-87574160,StopPoint:OCECar TER-87574160,2,300,,
StopPoint:OCETrain TER-87574160,StopPoint:OCETrain TER-87574160,2,300,,
StopPoint:OCECar TER-87574194,StopPoint:OCECar TER-87574194,2,300,,
StopPoint:OCETrain TER-87574194,StopPoint:OCETrain TER-87574194,2,300,,
StopPoint:OCETrain TER-87574236,StopPoint:OCETrain TER-87574236,2,300,,
StopPoint:OCETrain TER-87574244,StopPoint:OCETrain TER-87574244,2,300,,
StopPoint:OCETrain TER-87574251,StopPoint:OCETrain TER-87574251,2,300,,
StopPoint:OCETrain TER-87574301,StopPoint:OCETrain TER-87574301,2,300,,
StopPoint:OCECar TER-87574319,StopPoint:OCECar TER-87574319,2,300,,
StopPoint:OCETrain TER-87574319,StopPoint:OCETrain TER-87574319,2,300,,
StopPoint:OCETrain TER-87574327,StopPoint:OCETrain TER-87574327,2,300,,
StopPoint:OCETrain TER-87574335,StopPoint:OCETrain TER-87574335,2,300,,
StopPoint:OCETrain TER-87574343,StopPoint:OCETrain TER-87574343,2,300,,
StopPoint:OCETrain TER-87574368,StopPoint:OCETrain TER-87574368,2,300,,
StopPoint:OCETrain TER-87574434,StopPoint:OCETrain TER-87574434,2,300,,
StopPoint:OCECar TER-87574442,StopPoint:OCECar TER-87574442,2,300,,
StopPoint:OCETrain TER-87574442,StopPoint:OCETrain TER-87574442,2,300,,
StopPoint:OCETrain TER-87574459,StopPoint:OCETrain TER-87574459,2,300,,
StopPoint:OCECar TER-87574475,StopPoint:OCECar TER-87574475,2,300,,
StopPoint:OCETrain TER-87574475,StopPoint:OCETrain TER-87574475,2,300,,
StopPoint:OCECar TER-87574491,StopPoint:OCECar TER-87574491,2,300,,
StopPoint:OCETrain TER-87574491,StopPoint:OCETrain TER-87574491,2,300,,
StopPoint:OCECar TER-87574509,StopPoint:OCECar TER-87574509,2,300,,
StopPoint:OCETrain TER-87574509,StopPoint:OCETrain TER-87574509,2,300,,
StopPoint:OCECar TER-87574533,StopPoint:OCECar TER-87574533,2,300,,
StopPoint:OCETrain TER-87574533,StopPoint:OCETrain TER-87574533,2,300,,
StopPoint:OCECar TER-87574541,StopPoint:OCECar TER-87574541,2,300,,
StopPoint:OCETrain TER-87574541,StopPoint:OCETrain TER-87574541,2,300,,
StopPoint:OCECar TER-87574558,StopPoint:OCECar TER-87574558,2,300,,
StopPoint:OCETrain TER-87574558,StopPoint:OCETrain TER-87574558,2,300,,
StopPoint:OCECar TER-87574640,StopPoint:OCECar TER-87574640,2,300,,
StopPoint:OCETrain TER-87574640,StopPoint:OCETrain TER-87574640,2,300,,
StopPoint:OCECar TER-87574665,StopPoint:OCECar TER-87574665,2,300,,
StopPoint:OCETrain TER-87574665,StopPoint:OCETrain TER-87574665,2,300,,
StopPoint:OCETrain TER-87574681,StopPoint:OCETrain TER-87574681,2,300,,
StopPoint:OCETrain TER-87574699,StopPoint:OCETrain TER-87574699,2,300,,
StopPoint:OCETrain TER-87574848,StopPoint:OCETrain TER-87574848,2,300,,
StopPoint:OCECar TER-87574855,StopPoint:OCECar TER-87574855,2,300,,
StopPoint:OCETrain TER-87574855,StopPoint:OCETrain TER-87574855,2,300,,
StopPoint:OCECar TER-87574897,StopPoint:OCECar TER-87574897,2,300,,
StopPoint:OCETrain TER-87574897,StopPoint:OCETrain TER-87574897,2,300,,
StopPoint:OCECar TER-87575001,StopPoint:OCECar TER-87575001,2,300,,
StopPoint:OCETrain TER-87575001,StopPoint:OCETrain TER-87575001,2,300,,
StopPoint:OCECar TER-87575035,StopPoint:OCECar TER-87575035,2,300,,
StopPoint:OCETrain TER-87575035,StopPoint:OCETrain TER-87575035,2,300,,
StopPoint:OCETrain TER-87575043,StopPoint:OCETrain TER-87575043,2,300,,
StopPoint:OCECar TER-87575050,StopPoint:OCECar TER-87575050,2,300,,
StopPoint:OCETrain TER-87575050,StopPoint:OCETrain TER-87575050,2,300,,
StopPoint:OCETrain TER-87575068,StopPoint:OCETrain TER-87575068,2,300,,
StopPoint:OCECar TER-87575076,StopPoint:OCECar TER-87575076,2,300,,
StopPoint:OCETrain TER-87575076,StopPoint:OCETrain TER-87575076,2,300,,
StopPoint:OCETrain TER-87575118,StopPoint:OCETrain TER-87575118,2,300,,
StopPoint:OCETrain TER-87575126,StopPoint:OCETrain TER-87575126,2,300,,
StopPoint:OCETrain TER-87575134,StopPoint:OCETrain TER-87575134,2,300,,
StopPoint:OCECar TER-87575142,StopPoint:OCECar TER-87575142,2,300,,
StopPoint:OCETrain TER-87575142,StopPoint:OCETrain TER-87575142,2,300,,
StopPoint:OCETrain TER-87575167,StopPoint:OCETrain TER-87575167,2,300,,
StopPoint:OCECar TER-87575175,StopPoint:OCECar TER-87575175,2,300,,
StopPoint:OCETrain TER-87575175,StopPoint:OCETrain TER-87575175,2,300,,
StopPoint:OCECar TER-87575183,StopPoint:OCECar TER-87575183,2,300,,
StopPoint:OCETrain TER-87575183,StopPoint:OCETrain TER-87575183,2,300,,
StopPoint:OCETrain TER-87575191,StopPoint:OCETrain TER-87575191,2,300,,
StopPoint:OCECar TER-87575217,StopPoint:OCECar TER-87575217,2,300,,
StopPoint:OCETrain TER-87575217,StopPoint:OCETrain TER-87575217,2,300,,
StopPoint:OCETrain TER-87575225,StopPoint:OCETrain TER-87575225,2,300,,
StopPoint:OCECar TER-87575274,StopPoint:OCECar TER-87575274,2,300,,
StopPoint:OCETrain TER-87575274,StopPoint:OCETrain TER-87575274,2,300,,
StopPoint:OCECar TER-87575290,StopPoint:OCECar TER-87575290,2,300,,
StopPoint:OCETrain TER-87575290,StopPoint:OCETrain TER-87575290,2,300,,
StopPoint:OCECar TER-87575332,StopPoint:OCECar TER-87575332,2,300,,
StopPoint:OCETrain TER-87575332,StopPoint:OCETrain TER-87575332,2,300,,
StopPoint:OCECar TER-87575357,StopPoint:OCECar TER-87575357,2,300,,
StopPoint:OCETrain TER-87575357,StopPoint:OCETrain TER-87575357,2,300,,
StopPoint:OCECar TER-87575365,StopPoint:OCECar TER-87575365,2,300,,
StopPoint:OCETrain TER-87575365,StopPoint:OCETrain TER-87575365,2,300,,
StopPoint:OCETrain TER-87575480,StopPoint:OCETrain TER-87575480,2,300,,
StopPoint:OCETrain TER-87575498,StopPoint:OCETrain TER-87575498,2,300,,
StopPoint:OCETrain TER-87575704,StopPoint:OCETrain TER-87575704,2,300,,
StopPoint:OCETrain TER-87575845,StopPoint:OCETrain TER-87575845,2,300,,
StopPoint:OCECar TER-87576009,StopPoint:OCECar TER-87576009,2,300,,
StopPoint:OCETrain TER-87576009,StopPoint:OCETrain TER-87576009,2,300,,
StopPoint:OCECar TER-87576025,StopPoint:OCECar TER-87576025,2,300,,
StopPoint:OCETrain TER-87576025,StopPoint:OCETrain TER-87576025,2,300,,
StopPoint:OCECar TER-87576082,StopPoint:OCECar TER-87576082,2,300,,
StopPoint:OCETrain TER-87576082,StopPoint:OCETrain TER-87576082,2,300,,
StopPoint:OCETrain TER-87576090,StopPoint:OCETrain TER-87576090,2,300,,
StopPoint:OCETrain TER-87576108,StopPoint:OCETrain TER-87576108,2,300,,
StopPoint:OCETrain TER-87576116,StopPoint:OCETrain TER-87576116,2,300,,
StopPoint:OCETrain TER-87576132,StopPoint:OCETrain TER-87576132,2,300,,
StopPoint:OCECar TER-87576140,StopPoint:OCECar TER-87576140,2,300,,
StopPoint:OCETrain TER-87576140,StopPoint:OCETrain TER-87576140,2,300,,
StopPoint:OCECar TER-87576157,StopPoint:OCECar TER-87576157,2,300,,
StopPoint:OCETrain TER-87576157,StopPoint:OCETrain TER-87576157,2,300,,
StopPoint:OCECar TER-87576165,StopPoint:OCECar TER-87576165,2,300,,
StopPoint:OCETrain TER-87576165,StopPoint:OCETrain TER-87576165,2,300,,
StopPoint:OCECar TER-87576173,StopPoint:OCECar TER-87576173,2,300,,
StopPoint:OCETrain TER-87576173,StopPoint:OCETrain TER-87576173,2,300,,
StopPoint:OCECar TER-87576181,StopPoint:OCECar TER-87576181,2,300,,
StopPoint:OCETrain TER-87576181,StopPoint:OCETrain TER-87576181,2,300,,
StopPoint:OCECar TER-87576199,StopPoint:OCECar TER-87576199,2,300,,
StopPoint:OCETrain TER-87576199,StopPoint:OCETrain TER-87576199,2,300,,
StopPoint:OCECar TER-87576207,StopPoint:OCECar TER-87576207,2,300,,
StopPoint:OCETrain TER-87576207,StopPoint:OCETrain TER-87576207,2,300,,
StopPoint:OCECar TER-87576215,StopPoint:OCECar TER-87576215,2,300,,
StopPoint:OCETrain TER-87576215,StopPoint:OCETrain TER-87576215,2,300,,
StopPoint:OCECar TER-87576223,StopPoint:OCECar TER-87576223,2,300,,
StopPoint:OCETrain TER-87576223,StopPoint:OCETrain TER-87576223,2,300,,
StopPoint:OCECar TER-87576231,StopPoint:OCECar TER-87576231,2,300,,
StopPoint:OCETrain TER-87576231,StopPoint:OCETrain TER-87576231,2,300,,
StopPoint:OCECar TER-87576272,StopPoint:OCECar TER-87576272,2,300,,
StopPoint:OCETrain TER-87576272,StopPoint:OCETrain TER-87576272,2,300,,
StopPoint:OCETrain TER-87576280,StopPoint:OCETrain TER-87576280,2,300,,
StopPoint:OCECar TER-87576298,StopPoint:OCECar TER-87576298,2,300,,
StopPoint:OCETrain TER-87576298,StopPoint:OCETrain TER-87576298,2,300,,
StopPoint:OCETrain TER-87576306,StopPoint:OCETrain TER-87576306,2,300,,
StopPoint:OCECar TER-87576322,StopPoint:OCECar TER-87576322,2,300,,
StopPoint:OCETrain TER-87576322,StopPoint:OCETrain TER-87576322,2,300,,
StopPoint:OCETrain TER-87576348,StopPoint:OCETrain TER-87576348,2,300,,
StopPoint:OCECar TER-87576355,StopPoint:OCECar TER-87576355,2,300,,
StopPoint:OCECar TER-87576363,StopPoint:OCECar TER-87576363,2,300,,
StopPoint:OCETrain TER-87576405,StopPoint:OCETrain TER-87576405,2,300,,
StopPoint:OCETrain TER-87576439,StopPoint:OCETrain TER-87576439,2,300,,
StopPoint:OCETrain TER-87576447,StopPoint:OCETrain TER-87576447,2,300,,
StopPoint:OCETrain TER-87576454,StopPoint:OCETrain TER-87576454,2,300,,
StopPoint:OCETrain TER-87576470,StopPoint:OCETrain TER-87576470,2,300,,
StopPoint:OCETrain TER-87576728,StopPoint:OCETrain TER-87576728,2,300,,
StopPoint:OCECar TER-87576868,StopPoint:OCECar TER-87576868,2,300,,
StopPoint:OCETrain TER-87576868,StopPoint:OCETrain TER-87576868,2,300,,
StopPoint:OCECar TER-87576876,StopPoint:OCECar TER-87576876,2,300,,
StopPoint:OCETrain TER-87576876,StopPoint:OCETrain TER-87576876,2,300,,
StopPoint:OCECar TER-87576884,StopPoint:OCECar TER-87576884,2,300,,
StopPoint:OCETrain TER-87576884,StopPoint:OCETrain TER-87576884,2,300,,
StopPoint:OCECar TER-87577403,StopPoint:OCECar TER-87577403,2,300,,
StopPoint:OCETrain TER-87577403,StopPoint:OCETrain TER-87577403,2,300,,
StopPoint:OCECar TER-87578229,StopPoint:OCECar TER-87578229,2,300,,
StopPoint:OCETrain TER-87580340,StopPoint:OCETrain TER-87580340,2,300,,
StopPoint:OCECar TER-87581009,StopPoint:OCECar TER-87581009,2,300,,
StopPoint:OCETrain TER-87581009,StopPoint:OCETrain TER-87581009,2,300,,
StopPoint:OCETrain TER-87581181,StopPoint:OCETrain TER-87581181,2,300,,
StopPoint:OCETrain TER-87581199,StopPoint:OCETrain TER-87581199,2,300,,
StopPoint:OCETrain TER-87581215,StopPoint:OCETrain TER-87581215,2,300,,
StopPoint:OCETrain TER-87581231,StopPoint:OCETrain TER-87581231,2,300,,
StopPoint:OCETrain TER-87581256,StopPoint:OCETrain TER-87581256,2,300,,
StopPoint:OCETrain TER-87581314,StopPoint:OCETrain TER-87581314,2,300,,
StopPoint:OCETrain TER-87581371,StopPoint:OCETrain TER-87581371,2,300,,
StopPoint:OCETrain TER-87581389,StopPoint:OCETrain TER-87581389,2,300,,
StopPoint:OCETrain TER-87581397,StopPoint:OCETrain TER-87581397,2,300,,
StopPoint:OCECar TER-87581538,StopPoint:OCECar TER-87581538,2,300,,
StopPoint:OCETrain TER-87581538,StopPoint:OCETrain TER-87581538,2,300,,
StopPoint:OCECar TER-87581595,StopPoint:OCECar TER-87581595,2,300,,
StopPoint:OCETrain TER-87581595,StopPoint:OCETrain TER-87581595,2,300,,
StopPoint:OCETrain TER-87581710,StopPoint:OCETrain TER-87581710,2,300,,
StopPoint:OCECar TER-87581728,StopPoint:OCECar TER-87581728,2,300,,
StopPoint:OCETrain TER-87581728,StopPoint:OCETrain TER-87581728,2,300,,
StopPoint:OCECar TER-87581736,StopPoint:OCECar TER-87581736,2,300,,
StopPoint:OCETrain TER-87581736,StopPoint:OCETrain TER-87581736,2,300,,
StopPoint:OCECar TER-87581751,StopPoint:OCECar TER-87581751,2,300,,
StopPoint:OCETrain TER-87581751,StopPoint:OCETrain TER-87581751,2,300,,
StopPoint:OCETrain TER-87581793,StopPoint:OCETrain TER-87581793,2,300,,
StopPoint:OCETrain TER-87581801,StopPoint:OCETrain TER-87581801,2,300,,
StopPoint:OCETrain TER-87581835,StopPoint:OCETrain TER-87581835,2,300,,
StopPoint:OCECar TER-87581850,StopPoint:OCECar TER-87581850,2,300,,
StopPoint:OCETrain TER-87581850,StopPoint:OCETrain TER-87581850,2,300,,
StopPoint:OCETrain TER-87582403,StopPoint:OCETrain TER-87582403,2,300,,
StopPoint:OCETrain TER-87582445,StopPoint:OCETrain TER-87582445,2,300,,
StopPoint:OCETrain TER-87582478,StopPoint:OCETrain TER-87582478,2,300,,
StopPoint:OCETrain TER-87582536,StopPoint:OCETrain TER-87582536,2,300,,
StopPoint:OCETrain TER-87582551,StopPoint:OCETrain TER-87582551,2,300,,
StopPoint:OCETrain TER-87582601,StopPoint:OCETrain TER-87582601,2,300,,
StopPoint:OCETrain TER-87582619,StopPoint:OCETrain TER-87582619,2,300,,
StopPoint:OCETrain TER-87582635,StopPoint:OCETrain TER-87582635,2,300,,
StopPoint:OCETrain TER-87582643,StopPoint:OCETrain TER-87582643,2,300,,
StopPoint:OCETrain TER-87582668,StopPoint:OCETrain TER-87582668,2,300,,
StopPoint:OCETrain TER-87582684,StopPoint:OCETrain TER-87582684,2,300,,
StopPoint:OCETrain TER-87582692,StopPoint:OCETrain TER-87582692,2,300,,
StopPoint:OCETrain TER-87582700,StopPoint:OCETrain TER-87582700,2,300,,
StopPoint:OCETrain TER-87582718,StopPoint:OCETrain TER-87582718,2,300,,
StopPoint:OCETrain TER-87582726,StopPoint:OCETrain TER-87582726,2,300,,
StopPoint:OCETrain TER-87582734,StopPoint:OCETrain TER-87582734,2,300,,
StopPoint:OCETrain TER-87582742,StopPoint:OCETrain TER-87582742,2,300,,
StopPoint:OCETrain TER-87582759,StopPoint:OCETrain TER-87582759,2,300,,
StopPoint:OCETrain TER-87582767,StopPoint:OCETrain TER-87582767,2,300,,
StopPoint:OCECar TER-87582775,StopPoint:OCECar TER-87582775,2,300,,
StopPoint:OCETrain TER-87582775,StopPoint:OCETrain TER-87582775,2,300,,
StopPoint:OCECar TER-87582825,StopPoint:OCECar TER-87582825,2,300,,
StopPoint:OCETrain TER-87582825,StopPoint:OCETrain TER-87582825,2,300,,
StopPoint:OCECar TER-87582833,StopPoint:OCECar TER-87582833,2,300,,
StopPoint:OCETrain TER-87582833,StopPoint:OCETrain TER-87582833,2,300,,
StopPoint:OCECar TER-87582841,StopPoint:OCECar TER-87582841,2,300,,
StopPoint:OCETrain TER-87582841,StopPoint:OCETrain TER-87582841,2,300,,
StopPoint:OCECar TER-87582858,StopPoint:OCECar TER-87582858,2,300,,
StopPoint:OCETrain TER-87582858,StopPoint:OCETrain TER-87582858,2,300,,
StopPoint:OCETrain TER-87582866,StopPoint:OCETrain TER-87582866,2,300,,
StopPoint:OCETrain TER-87582882,StopPoint:OCETrain TER-87582882,2,300,,
StopPoint:OCECar TER-87583005,StopPoint:OCECar TER-87583005,2,300,,
StopPoint:OCETrain TER-87583005,StopPoint:OCETrain TER-87583005,2,300,,
StopPoint:OCECar TER-87583674,StopPoint:OCECar TER-87583674,2,300,,
StopPoint:OCETrain TER-87583674,StopPoint:OCETrain TER-87583674,2,300,,
StopPoint:OCECar TER-87583690,StopPoint:OCECar TER-87583690,2,300,,
StopPoint:OCETrain TER-87583690,StopPoint:OCETrain TER-87583690,2,300,,
StopPoint:OCECar TER-87583823,StopPoint:OCECar TER-87583823,2,300,,
StopPoint:OCETrain TER-87583823,StopPoint:OCETrain TER-87583823,2,300,,
StopPoint:OCECar TER-87583849,StopPoint:OCECar TER-87583849,2,300,,
StopPoint:OCETrain TER-87583849,StopPoint:OCETrain TER-87583849,2,300,,
StopPoint:OCECar TER-87584052,StopPoint:OCECar TER-87584052,2,300,,
StopPoint:OCETrain TER-87584052,StopPoint:OCETrain TER-87584052,2,300,,
StopPoint:OCETrain TER-87584102,StopPoint:OCETrain TER-87584102,2,300,,
StopPoint:OCETrain TER-87584136,StopPoint:OCETrain TER-87584136,2,300,,
StopPoint:OCETrain TER-87584151,StopPoint:OCETrain TER-87584151,2,300,,
StopPoint:OCETrain TER-87584177,StopPoint:OCETrain TER-87584177,2,300,,
StopPoint:OCETrain TER-87584193,StopPoint:OCETrain TER-87584193,2,300,,
StopPoint:OCETrain TER-87584201,StopPoint:OCETrain TER-87584201,2,300,,
StopPoint:OCETrain TER-87584235,StopPoint:OCETrain TER-87584235,2,300,,
StopPoint:OCETrain TER-87584243,StopPoint:OCETrain TER-87584243,2,300,,
StopPoint:OCETrain TER-87584268,StopPoint:OCETrain TER-87584268,2,300,,
StopPoint:OCETrain TER-87584441,StopPoint:OCETrain TER-87584441,2,300,,
StopPoint:OCETrain TER-87584466,StopPoint:OCETrain TER-87584466,2,300,,
StopPoint:OCETrain TER-87584474,StopPoint:OCETrain TER-87584474,2,300,,
StopPoint:OCECar TER-87584508,StopPoint:OCECar TER-87584508,2,300,,
StopPoint:OCETrain TER-87584508,StopPoint:OCETrain TER-87584508,2,300,,
StopPoint:OCECar TER-87584516,StopPoint:OCECar TER-87584516,2,300,,
StopPoint:OCETrain TER-87584516,StopPoint:OCETrain TER-87584516,2,300,,
StopPoint:OCECar TER-87584532,StopPoint:OCECar TER-87584532,2,300,,
StopPoint:OCETrain TER-87584532,StopPoint:OCETrain TER-87584532,2,300,,
StopPoint:OCECar TER-87584540,StopPoint:OCECar TER-87584540,2,300,,
StopPoint:OCETrain TER-87584540,StopPoint:OCETrain TER-87584540,2,300,,
StopPoint:OCETrain TER-87584607,StopPoint:OCETrain TER-87584607,2,300,,
StopPoint:OCETrain TER-87584615,StopPoint:OCETrain TER-87584615,2,300,,
StopPoint:OCECar TER-87584714,StopPoint:OCECar TER-87584714,2,300,,
StopPoint:OCETrain TER-87584714,StopPoint:OCETrain TER-87584714,2,300,,
StopPoint:OCECar TER-87584722,StopPoint:OCECar TER-87584722,2,300,,
StopPoint:OCETrain TER-87584722,StopPoint:OCETrain TER-87584722,2,300,,
StopPoint:OCECar TER-87584730,StopPoint:OCECar TER-87584730,2,300,,
StopPoint:OCETrain TER-87584730,StopPoint:OCETrain TER-87584730,2,300,,
StopPoint:OCECar TER-87584755,StopPoint:OCECar TER-87584755,2,300,,
StopPoint:OCETrain TER-87584755,StopPoint:OCETrain TER-87584755,2,300,,
StopPoint:OCECar TER-87586008,StopPoint:OCECar TER-87586008,2,300,,
StopPoint:OCETrain TER-87586008,StopPoint:OCETrain TER-87586008,2,300,,
StopPoint:OCETrain TER-87586107,StopPoint:OCETrain TER-87586107,2,300,,
StopPoint:OCECar TER-87586412,StopPoint:OCECar TER-87586412,2,300,,
StopPoint:OCETrain TER-87586412,StopPoint:OCETrain TER-87586412,2,300,,
StopPoint:OCECar TER-87586438,StopPoint:OCECar TER-87586438,2,300,,
StopPoint:OCETrain TER-87586438,StopPoint:OCETrain TER-87586438,2,300,,
StopPoint:OCECar TER-87586453,StopPoint:OCECar TER-87586453,2,300,,
StopPoint:OCETrain TER-87586453,StopPoint:OCETrain TER-87586453,2,300,,
StopPoint:OCETrain TER-87586479,StopPoint:OCETrain TER-87586479,2,300,,
StopPoint:OCETrain TER-87586495,StopPoint:OCETrain TER-87586495,2,300,,
StopPoint:OCETrain TER-87586545,StopPoint:OCETrain TER-87586545,2,300,,
StopPoint:OCETrain TER-87586651,StopPoint:OCETrain TER-87586651,2,300,,
StopPoint:OCETrain TER-87586693,StopPoint:OCETrain TER-87586693,2,300,,
StopPoint:OCECar TER-87589390,StopPoint:OCECar TER-87589390,2,300,,
StopPoint:OCECar TER-87589507,StopPoint:OCECar TER-87589507,2,300,,
StopPoint:OCECar TER-87589564,StopPoint:OCECar TER-87589564,2,300,,
StopPoint:OCECar TER-87589572,StopPoint:OCECar TER-87589572,2,300,,
StopPoint:OCECar TER-87589580,StopPoint:OCECar TER-87589580,2,300,,
StopPoint:OCECar TER-87589598,StopPoint:OCECar TER-87589598,2,300,,
StopPoint:OCECar TER-87589606,StopPoint:OCECar TER-87589606,2,300,,
StopPoint:OCECar TER-87589689,StopPoint:OCECar TER-87589689,2,300,,
StopPoint:OCECar TER-87589804,StopPoint:OCECar TER-87589804,2,300,,
StopPoint:OCECar TER-87589846,StopPoint:OCECar TER-87589846,2,300,,
StopPoint:OCETrain TER-87590299,StopPoint:OCETrain TER-87590299,2,300,,
StopPoint:OCETramTrain-87590331,StopPoint:OCETramTrain-87590331,2,300,,
StopPoint:OCETramTrain-87590349,StopPoint:OCETramTrain-87590349,2,300,,
StopPoint:OCETramTrain-87590356,StopPoint:OCETramTrain-87590356,2,300,,
StopPoint:OCETramTrain-87590364,StopPoint:OCETramTrain-87590364,2,300,,
StopPoint:OCETramTrain-87590372,StopPoint:OCETramTrain-87590372,2,300,,
StopPoint:OCETramTrain-87590828,StopPoint:OCETramTrain-87590828,2,300,,
StopPoint:OCECar TER-87590976,StopPoint:OCECar TER-87590976,2,300,,
